,x,y,is_goal,period,Assisted,Zone,IndividualPlay,RegularPlay,LeftFoot,RightFoot,FromCorner,FirstTouch,Head,BigChance,SetPiece,Volley,FastBreak,ThrowinSetPiece,Penalty,OneOnOne,KeyPass,DirectFreekick,OwnGoal,OtherBodyPart,DirectCorner,Angle,Distance,Binary,xG
2345,79.1,57.5,False,SecondHalf,True,Center,,True,,True,,,,,,,,,,,,,,,,1.1375066200231836,63.354636767958816,0,0.09829483860025305
2346,91.6,49.3,False,SecondHalf,True,Center,,True,,,,True,True,,,,,,,,,,,,,0.9002747688143474,62.92296877929393,0,0.138352738431776
2347,90.5,50.7,False,FirstHalf,True,Center,,True,,,,True,True,,,,,,,,,,,,,0.9276108745567849,63.36000315656558,0,0.13463204498469755
2348,79.4,34.0,False,FirstHalf,,Center,,,,True,True,True,,,,,,,,,,,,,,0.9014587901966155,43.35446920445458,0,0.0765121893751045
2349,88.1,48.3,False,FirstHalf,True,Center,,True,,True,,True,,,,,,,,,,,,,,0.9356283584417482,60.002083297165605,0,0.1205336390673822
2350,85.6,54.3,False,SecondHalf,True,Center,,True,,True,,True,,True,,,,,,,,,,,,1.0233650752015206,63.59323863430765,0,0.11764349536858545
2351,81.7,64.5,False,SecondHalf,True,Center,,True,,True,,True,,,,,,,,,,,,,,1.1456884116918455,70.80176551471016,0,0.12141175452065849
2352,76.5,35.0,False,SecondHalf,,Center,True,,,True,True,True,,,,True,,,,,,,,,,0.9697225722971473,42.43819034784589,0,0.06678093577439342
2353,89.3,55.5,False,SecondHalf,True,Center,,True,,True,,,,True,,,,,,,,,,,,0.9852926768127006,66.59196648245192,0,0.135947927156796
2354,79.2,31.2,False,SecondHalf,True,Center,,,,True,,True,,,True,,,,,,,,,,,0.8629624475283233,41.06494855713325,0,0.07567035162173177
2355,93.3,44.3,False,SecondHalf,True,Center,,True,,True,,,,True,,,,,,True,,,,,,0.8265030818606174,60.22565898352628,0,0.14245946907837295
2356,91.7,53.9,False,SecondHalf,,Center,,True,True,,,True,,True,,,,,,,,,,,,0.9420000403794636,66.64720549280368,0,0.14502463866640472
2357,92.8,35.4,False,SecondHalf,True,Center,,True,,True,,,,,,,,,,,,,,,,0.7207591448959361,53.64000372856064,0,0.137299267964866
2358,69.8,41.3,False,FirstHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,,1.1741154996726386,44.777003026107046,0,0.051927375510125044
2359,82.0,53.7,False,FirstHalf,,Center,,True,True,,,True,,,,,,,,,True,,,,,1.068453652114116,61.269405089326604,0,0.1025095275044631
2360,86.8,49.3,False,FirstHalf,True,Center,,True,,True,,True,,,,,,,,,,,,,,0.9629349023812499,60.058138499290834,0,0.11590955377754918
2361,90.8,60.3,True,FirstHalf,True,Center,,,True,,,,,True,,,True,,,True,,,,,,1.0049260311129917,71.43514541176492,1,0.15195479618758748
2362,88.7,54.8,False,FirstHalf,True,Center,,True,True,,,True,,,,,,,,,,,,,,0.9870166711171068,65.67708885144042,0,0.1320306662149962
2363,52.6,67.2,False,FirstHalf,True,Center,True,,,True,,True,,,,,True,,,,,,,,,1.5693082326552261,67.20007440472072,0,0.05635498270090177
2364,92.1,58.3,False,FirstHalf,True,Center,,True,,,,True,True,,,,,,,,,,,,,0.9741359309175819,70.47730131042192,0,0.15453224199250784
2365,92.5,59.0,True,SecondHalf,True,Center,,True,True,,,True,,True,,,,,,,,,,,,0.9750117791718378,71.28113354878694,1,0.15790845394291672
2366,76.9,60.9,False,SecondHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,,1.1897238586023278,65.60617349000016,0,0.09718840589364698
2367,76.2,51.5,False,SecondHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,,1.1394973348034885,56.69162195598217,0,0.07985629995355459
2368,84.3,49.9,False,SecondHalf,,Center,,True,,True,,,,,,,,,,,,,,,,1.0034190212221394,59.171361316096146,0,0.1061945174136092
2369,91.0,59.3,False,SecondHalf,True,Center,,True,,,,True,True,,,,,,,,,,,,,0.9949547557231706,70.7017680118397,0,0.1509481611805474
2370,80.8,55.0,False,SecondHalf,,Center,,,,True,,,,,,,,,,,,True,,,,1.0955801811143506,61.85377918931066,0,0.1001197487103878
2371,88.5,50.0,True,SecondHalf,,Center,,,,True,,,,True,,,,,True,,,,,,,0.9467732738181398,61.61168720299745,1,0.1243350620663071
2372,87.7,58.3,False,SecondHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,,1.0276067505070687,68.10234944552207,0,0.13352807838978042
2373,78.9,29.2,True,SecondHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,,0.8357153678589264,39.364959037194495,1,0.07489375766855258
2374,85.6,65.0,False,SecondHalf,True,Center,,True,,True,,,,,,,,,,,,,,,,1.0997914011302128,72.94251161017147,0,0.138330998055744
2375,81.5,73.0,False,SecondHalf,,Center,,True,,True,,,,,,,,,,,,,,,,1.1926540114722952,78.54934754662193,0,0.14215497118669423
2376,90.1,63.4,False,SecondHalf,True,Center,,True,,True,,True,,True,,,,,,,,,,,,1.0354954416626816,73.71105751513812,0,0.15519702523004905
2377,85.0,81.1,False,SecondHalf,,Left,,,,True,,,,,,,,,,,,True,,,,1.1896523302152753,87.3696743727479,0,0.18315982279314486
2378,88.0,42.5,False,SecondHalf,True,Center,,True,,True,,True,,True,,,,,,,,,,,,0.8749019817490586,55.37598757584374,0,0.11501842443784567
2379,89.2,59.3,False,SecondHalf,True,Center,,True,,True,,True,,,,,,,,,,,,,,1.0166049476388057,69.73793802515242,0,0.1422963921445209
2380,74.6,51.9,False,FirstHalf,True,Center,True,,,True,True,,,,,,,,,,,,,,,1.1682322830467569,56.40939638039038,0,0.07568402348850618
2381,72.7,65.1,False,FirstHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,,1.2699244086155228,68.16193952639551,0,0.09291493177059668
2382,87.1,31.2,False,FirstHalf,,Center,,True,True,,,,,,,,,,,,,,,,,0.7337723446338857,46.589698432164155,0,0.10932877579499115
2383,85.5,58.4,False,FirstHalf,,Center,,True,True,,,True,,,,,,,,,,,,,,1.0564578678150647,67.07875967845558,0,0.12417306773428989
2384,73.1,39.7,False,FirstHalf,True,Center,True,,True,,True,,,,,,,,,,,,,,,1.09214984264224,44.72639041997465,0,0.05910833801004854
2385,79.9,38.2,False,FirstHalf,,Center,,True,,True,,True,,,,,,,,,,,,,,0.9485686040256733,47.01063709417264,0,0.07963972737554474
2386,91.8,35.8,True,SecondHalf,True,Center,True,True,True,,,,,True,,,,,,,,,,,,0.738827333594775,53.161358146683945,1,0.13185630685578517
2387,95.8,51.9,False,SecondHalf,True,Center,,True,,True,,True,,True,,,,,,,,,,,,0.8754897612106112,67.59067983087608,0,0.1638704261165186
2388,92.1,46.8,False,SecondHalf,True,Center,,,,,True,True,True,,,,,,,,,,,,,0.8685393952858895,61.30579091733504,0,0.13826195826945098
2389,88.6,45.2,False,SecondHalf,True,Center,,,,,True,True,True,True,,,,,,,,,,,,0.8968653195994232,57.846780377130756,0,0.11979372532079721
2390,90.3,56.2,False,SecondHalf,True,Center,,True,,True,,True,,,,,,,,,,,,,,0.9786987420418826,67.72946183161358,0,0.14186972587405944
2391,85.9,55.6,False,SecondHalf,True,Center,,,,True,,True,,,,,True,,,,,,,,,1.0298480058438348,64.8607739700969,0,0.12097928702832128
2392,87.2,43.8,False,SecondHalf,True,Center,True,True,,True,,True,,,,True,,,,,,,,,,0.9008066065053437,55.87960271870229,0,0.11230845105405873
2393,91.3,43.1,False,SecondHalf,True,Center,,True,,,,True,True,,,,,,,,,,,,,0.8378530527455698,57.99180976655238,0,0.1312969557263428
2394,92.1,55.5,False,SecondHalf,True,Center,,True,,,,True,True,True,,,,,,,,,,,,0.9510583497188713,68.17924904250559,0,0.14958415565079236
2395,84.4,68.1,False,FirstHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,,1.1327231525650432,75.20119679898718,0,0.14077582791040036
2396,78.4,29.5,False,FirstHalf,,Center,True,,,True,True,True,,,,,,,,,,,,,,0.8502888784710468,39.25633706804547,0,0.07295328485044549
2397,76.8,64.5,False,FirstHalf,,Center,,,,True,,,,,,,,,,,,True,,,,1.2104973846626919,68.92561207562831,0,0.10413054074620563
2398,92.4,38.9,False,FirstHalf,True,Center,,,,,,True,True,,True,,,,,,,,,,,0.7727084892416058,55.724500895028214,0,0.13521340326084616
2399,90.8,48.7,False,FirstHalf,,Center,,,,True,True,True,,,,True,,,,,,,,,,0.9043738213840962,61.95627490416124,0,0.13370724831742822
2400,90.7,53.9,False,FirstHalf,,Center,True,,,True,True,,,,,,,,,,,,,,,0.9542420553849482,66.06398413659292,0,0.1400872572843978
2401,91.9,37.0,False,FirstHalf,True,Center,,True,,,,True,True,,,,,,,,,,,,,0.7539948778601033,54.04960684408353,0,0.13234381259068995
2402,82.1,30.7,False,FirstHalf,,Center,,True,,True,,,,,,,,,,,,,,,,0.8036382630133968,42.645632836200235,0,0.08715227210751919
2403,86.3,43.3,False,FirstHalf,True,Center,,True,,True,,,,,,True,,,,,,,,,,0.9079968129515136,54.930228472126345,0,0.10797851446188228
2404,77.2,72.0,False,FirstHalf,True,Center,True,True,,True,,True,,,,,,,,,,,,,,1.2403214403668832,76.11892011845676,0,0.12344794695543204
2405,88.5,59.7,False,FirstHalf,True,Center,,True,,True,,True,,True,,,,,,,,,,,,1.0281628080017144,69.7143457259695,0,0.13982806925198496
2406,88.1,66.0,False,SecondHalf,,Center,,True,True,,,True,,,,,,,,,,,,,,1.0761324146484534,74.98906586963196,0,0.15185087206600523
2407,90.0,26.6,False,SecondHalf,True,Center,,True,,True,,,,,,,,,,,,,,,,0.6169625193122821,45.97618948977829,0,0.12781223724981863
2408,88.4,43.8,False,SecondHalf,True,Center,,True,,True,,True,,,,,,,,,,,,,,0.8841971428565284,56.632587791835896,0,0.1177555501956215
2409,77.4,65.6,False,SecondHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,,1.2080223417974465,70.16673000788907,0,0.10850355627328152
2410,74.8,45.2,False,SecondHalf,,Center,True,,,True,,,,,,,True,,,,,,,,,1.11247253617369,50.4016864797201,0,0.06846173189535973
2411,81.5,54.5,False,SecondHalf,True,Center,,True,True,,,True,,,,,,,,,,,,,,1.0817918349359934,61.735322142190206,0,0.10187771702412093
2412,76.0,63.8,False,SecondHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,,1.2178785764342637,67.99036696473993,0,0.10009411149659839
2413,77.2,66.2,False,FirstHalf,True,Center,True,,,True,,True,,,,,True,,,,,,,,,1.2136821068893906,70.65783749875169,0,0.10917949490510197
2414,92.9,55.0,False,FirstHalf,True,Center,,,,,,True,True,,True,,,,,,,,,,,0.9372597182042957,68.24338795810185,0,0.15286152205464723
2415,79.0,69.3,False,FirstHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,,1.2055578495694095,74.19393506210598,0,0.12279921632231429
2416,78.5,69.0,False,FirstHalf,True,Center,,True,True,,,True,,,,,,,,,,,,,,1.2104383562701035,73.7360156233031,0,0.12026864406881686
2417,73.2,54.6,False,FirstHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,,1.2084177347168812,58.39220838433841,0,0.0755983356454754
2418,88.5,50.0,False,SecondHalf,,Center,,,,True,,,,True,,,,,True,,,,,,,0.9467732738181398,61.61168720299745,0,0.1243350620663071
2419,95.7,43.9,False,SecondHalf,,Center,,,,True,,True,,True,True,,,,,,,,,,,0.7934347297553745,61.59098960075248,0,0.15538524091203734
2420,84.7,61.5,False,SecondHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,,1.0884653250194738,69.419665801558,0,0.12688410853771606
2421,75.9,62.1,False,SecondHalf,True,Center,True,True,,True,,True,,,,,,,,,,,,,,1.2104383562701035,66.3624140609728,0,0.09634989557198151
2422,81.4,47.5,False,SecondHalf,,Center,True,True,,True,,,,,,,,,,,,,,,,1.0242078733186373,55.60089927330313,0,0.09230667679279035
2423,91.6,46.9,False,SecondHalf,True,Center,,,,,True,True,True,,,,,,,,,,,,,0.8758483630357393,61.06078938238515,0,0.13582119902850875
2424,93.2,53.0,False,SecondHalf,True,Center,,,,,,True,True,,True,,,,,,,,,,,0.9159218682519964,66.82432191949276,0,0.15135324234920985
2425,91.2,64.2,False,SecondHalf,True,Center,,True,True,,,True,,,,True,,,,,,,,,,1.0283178040394634,74.96219046959608,0,0.1624549759320217
2426,92.3,50.2,False,SecondHalf,,Center,,True,True,,,True,,True,,True,,,,,,,,,,0.900443459770912,64.06309389968611,0,0.14296350648642497
2427,95.4,55.2,True,SecondHalf,True,Center,,True,,True,,True,,True,,,,,,,,,,,,0.9101295222471014,69.91029967036332,1,0.16656282788019364
2428,78.7,64.4,False,SecondHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,,1.1844139489350436,69.52553487748226,0,0.11029365402685641
2429,88.1,69.2,False,SecondHalf,,Center,,True,True,,,,,,,,,,,,,,,,,1.09565497107906,77.82030583337487,0,0.16005983470273813
2430,92.9,66.6,False,SecondHalf,True,Center,,True,True,,,,,,,,,,,,,,,,,1.0255331832056702,77.89557111928765,0,0.17704873375347635
2431,85.8,43.8,False,FirstHalf,True,Center,,True,,True,,,,True,,,,,,,,,,,,0.9207522361275315,55.02117774093899,0,0.10620574383276214
2432,88.1,36.2,False,FirstHalf,True,Center,,True,True,,,,,,,,,,,,,,,,,0.7937545148488839,50.77203954934251,0,0.11322379723834279
2433,94.3,59.4,False,FirstHalf,,Center,,,,,True,True,True,,,,,,,,,,,,,0.9575889779203873,72.63332568456438,0,0.16815230952304377
2434,95.7,59.9,False,FirstHalf,True,Center,,,,,True,True,True,,,,,,,,,,,,,0.9459820999688907,73.85289432378396,0,0.1768251809209058
2435,87.1,42.1,False,FirstHalf,True,Center,,True,True,,,True,,,,True,,,,,,,,,,0.8828718549203961,54.49376111079139,0,0.11068981383915741
2436,91.3,31.5,False,FirstHalf,True,Center,,True,True,,,,,,,,,,,,,,,,,0.6819283184582646,49.97689466143329,0,0.13060530471014425
2437,87.3,69.6,False,FirstHalf,True,Center,,True,True,,,,,,,,,,,,,,,,,1.1071487177940906,77.81516561699267,0,0.1574367988939062
2438,89.7,36.6,True,FirstHalf,True,Center,True,True,,True,,,,True,,,,,,,,,,,,0.7772682612175044,52.18620507375489,1,0.1210388230234497
2439,89.5,57.7,False,SecondHalf,True,Center,,True,,True,,,,True,,,,,,,,,,,,1.0005983976601511,68.5440734126591,0,0.14070099612801115
2440,88.9,53.2,False,SecondHalf,True,Center,,,,True,True,True,,,,,,,,,,,,,,0.9707461133931431,64.4608408260395,0,0.13049796979939549
2441,88.5,50.0,True,SecondHalf,,Center,,,,True,,,,True,,,,,True,,,,,,,0.9467732738181398,61.61168720299745,1,0.1243350620663071
2442,95.2,33.2,False,SecondHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,,0.6608810154549944,54.08816876175418,0,0.15169424274854418
2443,81.4,52.2,False,FirstHalf,True,Center,,True,,True,,True,,,,,,,,,,,,,,1.0651629035617018,59.666154560185966,0,0.09813514824810644
2444,92.3,37.2,False,FirstHalf,True,Center,,True,True,,,,,,,,,,,,,,,,,0.7516447538126921,54.47825254172531,0,0.1344745472399784
2445,91.3,61.5,False,SecondHalf,True,Center,,True,True,,,,,True,,,,,,,,,,,,1.0079696313858406,72.71650431642048,0,0.15692194728613348
2446,90.9,49.7,False,SecondHalf,,Center,,True,,True,,True,,True,,,,,,,,,,,,0.9129649888214202,62.80644871348802,0,0.13534981309700647
2447,86.1,64.6,True,FirstHalf,,Center,True,True,True,,,,,,,,,,,,,,,,,1.0911795594151446,72.81565765685289,1,0.13956456671977047
2448,79.9,69.9,False,FirstHalf,,Center,True,True,,True,,,,,,,,,,,,,,,,1.197215389295667,75.07842566276948,0,0.12761219886517203
2449,81.7,55.4,False,FirstHalf,True,Center,True,,,True,,,,True,,,True,,,True,,,,,,1.0857234253455559,62.62427644292587,0,0.10403020897100337
2450,89.9,31.5,False,FirstHalf,True,Center,,True,True,,,True,,,,,,,,,,,,,,0.6999752013508705,48.897954967462596,0,0.12319057761309674
2451,87.8,31.1,False,FirstHalf,True,Center,,,,True,,True,,,,,True,,,,,,,,,0.7222293066642125,47.04572244104664,0,0.11277628157998612
2452,81.8,74.2,False,FirstHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,,1.1947126396542862,79.7754974913977,0,0.14683310777229489
2453,89.4,61.5,True,SecondHalf,True,Center,,True,True,,,True,,True,,,,,,True,,,,,,1.0303768265243125,71.7207083065972,1,0.14769016672558383
2454,88.5,50.0,True,SecondHalf,,Center,,,,True,,,,True,,,,,True,,,,,,,0.9467732738181398,61.61168720299745,1,0.1243350620663071
2455,78.7,46.4,False,SecondHalf,,Center,,,True,,,,,,,,,,,,,True,,,,1.0567712106130327,53.28602068085024,0,0.08173662106417275
2456,81.4,24.7,False,SecondHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,,0.7071997395717954,38.01710141502111,0,0.08773637572089797
2457,78.5,35.3,False,SecondHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,,0.9359628841440331,43.84164686687761,0,0.07359541507936739
2458,81.1,35.0,False,SecondHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,,0.8856894808143656,45.199115035584484,0,0.08303452463926751
2459,88.9,60.7,False,FirstHalf,True,Center,,True,True,,,True,,True,,,,,,,,,,,,1.0306191332799288,70.7774681660767,0,0.14368179325801614
2460,78.4,59.3,False,FirstHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,,1.1590052993294233,64.70935017445315,0,0.09911801819227016
2461,72.9,66.0,False,FirstHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,,1.271020256694917,69.08082223019642,0,0.09539846087263092
2462,88.2,29.1,False,FirstHalf,True,Center,,True,,True,,,,,,,,,,,,,,,,0.683896332391495,46.0575726672607,0,0.11597887712083206
2463,74.6,39.4,False,FirstHalf,,Center,True,True,,True,,,,,,,,,,,,,,,,1.059612702147152,45.17488240161782,0,0.06313729806605156
2464,94.5,56.8,False,FirstHalf,True,Center,,,,,True,True,True,,,,,,,,,,,,,0.9340901304116308,70.64163078525297,0,0.16436295561300746
2465,86.8,66.7,False,FirstHalf,,Center,,True,,True,,True,,,,,,,,,,,,,,1.0958194470161178,75.0025332905496,0,0.14766293404038566
2466,76.9,46.0,False,FirstHalf,True,Center,True,True,,True,,True,,,,,,,,,,,,,,1.0830983731087491,52.07072113961934,0,0.07554024986647549
2467,85.6,56.5,False,FirstHalf,,Center,,True,True,,,True,,,,,,,,,,,,,,1.0408531326050106,65.48175318361596,0,0.12122331871307258
2468,81.8,60.5,False,FirstHalf,,Center,True,True,,True,,True,,,,True,,,,,,,,,,1.1197894283738075,67.22157391790228,0,0.11345252514453236
2469,75.6,39.1,False,SecondHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,,1.037174304909838,45.4138745319093,0,0.06591743283217022
2470,74.3,67.7,False,SecondHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,,1.2592721833446263,71.12334356594886,0,0.10333754631114961
2471,89.0,47.2,False,SecondHalf,True,Center,,,,,True,True,True,,,,,,,,,,,,,0.9125460361742413,59.66648975765207,0,0.12351011401814355
2472,71.9,75.0,False,SecondHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,,1.3176775804695797,77.46844518899292,0,0.11448648938041435
2473,91.7,66.2,False,SecondHalf,True,Center,,True,True,,,,,,,,,,,,,,,,,1.0361725708132927,76.93555744907553,0,0.16982674492131034
2474,75.4,27.9,False,SecondHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,,0.8835073629617194,36.09459793376289,0,0.06267693979415596
2475,96.2,60.7,False,SecondHalf,True,Center,,,,,True,True,True,True,,,,,,,,,,,,0.946816674712171,74.79425111597816,0,0.18128181676521998
2476,89.0,60.3,False,SecondHalf,True,Center,True,True,,True,,,,True,,,,,,,,,,,,1.026483902151077,70.48645259906331,0,0.14333690559842124
2477,87.9,48.5,False,FirstHalf,,Center,,,True,,True,True,,,,True,,,,,,,,,,0.9402858263122592,60.045066408490214,0,0.11985263816255488
2478,91.1,42.4,False,SecondHalf,,Center,,True,True,,,True,,,,,,,,,,,,,,0.8322773719056537,57.338643164972076,0,0.1298693902475978
2479,88.5,50.0,False,SecondHalf,,Center,,,True,,,,,True,,,,,True,,,,,,,0.9467732738181398,61.61168720299745,0,0.1243350620663071
2480,87.5,31.8,False,SecondHalf,True,Center,,True,True,,,,,,,,,,,,,,,,,0.7375305651068033,47.288899331661334,0,0.11101538648961892
2481,85.8,42.5,False,SecondHalf,True,Center,,True,True,,,,,,,,,,,,,,,,,0.9061794239705732,53.99203644983211,0,0.10525936113433267
2482,86.6,17.9,False,SecondHalf,,Right,,,True,,,,,,,,,,,,,True,,,,0.48338952699975846,38.51259534230327,0,0.12501263299389098
2483,75.0,52.1,False,FirstHalf,True,Center,,True,True,,,,,,,,,,,,,,,,,1.1631280552797105,56.75085902433548,0,0.07710620610489137
2484,82.8,40.5,False,FirstHalf,True,Center,True,,,True,,,,,,,True,,,,,,,,,0.9284814570656047,50.58003558717609,0,0.09171251061632009
2485,90.6,44.0,False,SecondHalf,True,Center,,,,True,,True,,,True,,,,,,,,,,,0.8571384161761451,58.20317860735786,0,0.1284111739561316
2486,81.4,46.9,False,SecondHalf,True,Center,,True,,True,,True,,,,,,,,,,,,,,1.0185467433137096,55.089200393543564,0,0.0916668220840958
2487,78.4,8.7,True,SecondHalf,,Right,,,True,,,,,,,,,,,,,True,,,,0.3240653650769273,27.322152184628507,1,0.11373320002198882
2488,94.6,53.6,True,SecondHalf,True,Center,,True,True,,,True,,,,,,,,,,,,,,0.9049919019400465,68.15695122289435,1,0.15968285816382669
2489,81.2,48.3,False,SecondHalf,True,Center,,True,,True,,True,,,,,,,,,,,,,,1.0346503047826618,56.18344952029913,0,0.09247022403924822
2490,86.0,31.5,False,SecondHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,,0.7546386373269791,45.98369276167367,0,0.10401503216293555
2491,93.2,59.9,False,FirstHalf,True,Center,,True,True,,,,,True,,True,,,,True,,,,,,0.9739850655983532,72.41892017974308,0,0.16331334346058896
2492,95.8,59.7,False,FirstHalf,True,Center,,,,,True,True,True,,,,,,,,,,,,,0.9432960221082912,73.74944067584512,0,0.1769798557007483
2493,95.8,52.1,False,FirstHalf,True,Center,,,,,True,,,True,,,,,,,,,,True,,0.8773810511492982,67.74437246000586,0,0.16414156237956815
2494,78.0,40.0,False,SecondHalf,True,Center,,True,,True,,True,,,,,,,,,,,,,,1.003258702010146,47.43680006071236,0,0.07408830044379236
2495,87.7,67.5,False,SecondHalf,True,Center,,True,True,,,,,,,,,,,,,,,,,1.0901115884976469,76.12680211331617,0,0.15375061566948842
2496,87.2,63.8,False,SecondHalf,,Center,,True,,True,,,,,,,,,,,,,,,,1.072658395734806,72.62595954615676,0,0.1425910183833178
2497,77.0,39.7,False,SecondHalf,,Center,True,True,True,,,,,,,True,,,,,,,,,,1.0178774775049508,46.65125936135058,0,0.07064892063709655
2498,89.0,54.8,False,SecondHalf,True,Center,,True,,True,,True,,,,,,,,,,,,,,0.9832149532139908,65.8429191333434,0,0.13341535844981822
2499,87.6,35.8,False,FirstHalf,True,Center,,True,,True,,,,,,,,,,,,,,,,0.7952709032651581,50.13631418443123,0,0.11083646538572686
2500,71.3,54.8,False,FirstHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,,1.240312369989828,57.935136143794466,0,0.0708869334198051
2501,78.7,46.8,False,FirstHalf,,Center,True,True,,True,,True,,,,,,,,,,,,,,1.060438145429182,53.63469026665484,0,0.08215359591186903
2502,85.6,52.7,False,FirstHalf,True,Center,,,,,True,True,True,,,,,,,,,,,,,1.0099827415222427,62.23262809812872,0,0.11525658736671357
2503,78.1,57.9,False,FirstHalf,,Center,,,,True,True,,,,,,,,,,,,,,,1.154496613925114,63.30695064524905,0,0.09563435766284753
2504,96.1,45.4,False,SecondHalf,True,Center,,True,,,,True,True,,,,,,,,,,,,,0.8056201256070832,62.94537314211426,0,0.15869686241766184
2505,88.4,27.4,False,SecondHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,,0.6519154363363014,45.161598731665826,0,0.11845878866831008
2506,85.5,48.5,False,SecondHalf,,Center,,,,True,True,,,,,True,,,,,,,,,,0.9733377403194997,58.66216838815286,0,0.10944443771300849
2507,91.2,36.4,False,SecondHalf,True,Center,,True,True,,,,,,,,,,,,,,,,,0.7547819008695202,53.12861752389196,0,0.1286697095180715
2508,88.6,31.9,False,SecondHalf,True,Center,,True,,True,,True,,,,True,,,,,,,,,,0.7237118198517121,48.17488972483486,0,0.11638297064065045
2509,70.8,47.1,False,FirstHalf,,Center,True,True,,True,,True,,,,,,,,,,,,,,1.2002124465185084,50.53018899628221,0,0.05981353915943863
2510,77.5,46.4,False,FirstHalf,,Center,,,,True,True,True,,,,True,,,,,,,,,,1.0765979545399302,52.7063563529106,0,0.0778369494258407
2511,88.5,50.0,True,FirstHalf,,Center,,,,True,,,,True,,,,,True,,,,,,,0.9467732738181398,61.61168720299745,1,0.1243350620663071
2512,86.4,33.7,False,SecondHalf,True,Center,,True,,True,,,,,,,,,,,,,,,,0.7824395921480882,47.80062761094252,0,0.10534208735681844
2513,93.0,56.2,False,SecondHalf,True,Center,,,,,True,True,True,,,,,,,,,,,,,0.9463515306378962,69.27257754696299,0,0.15537683274966937
2514,75.9,70.7,False,SecondHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,,1.2511689114586075,74.47180674590889,0,0.1156714225219075
2515,74.6,64.9,False,SecondHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,,1.2425882975808125,68.55960910040255,0,0.09807102797572176
2516,89.8,33.3,False,SecondHalf,,Center,,True,,True,,,,,,True,,,,,,,,,,0.7288014471090829,50.00179996760116,0,0.12194142405736436
2517,90.6,31.1,False,FirstHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,,0.6845850192743784,49.181500587111,0,0.12709072395778093
2518,94.2,49.7,False,FirstHalf,True,Center,,True,,,,True,True,True,,,,,,,,,,,,0.8727030207551549,64.8766521947611,0,0.15232532921323846
2519,72.1,60.5,False,FirstHalf,,Center,True,,,True,True,,,,,,,,,,,,,,,1.2574990767579735,63.59567595363697,0,0.08230476876570064
2520,93.6,51.3,False,FirstHalf,,Center,,True,,,,True,True,,,,,,,,,,,,,0.8953426263171327,65.73355307603568,0,0.15110772433205635
2521,96.2,40.9,False,FirstHalf,True,Center,,,,,True,True,True,,,,,,,,,,,,,0.7523133136105293,59.85398900658168,0,0.15684723202520695
2522,96.2,47.9,False,FirstHalf,True,Center,,,,,True,True,True,,,,,,,,,,,,,0.8312176000727388,64.83903145482665,0,0.16145013802951422
2523,87.2,52.5,False,FirstHalf,True,Center,,,,True,,True,,,True,True,,,,,,,,,,0.9867602075139479,62.93123230956152,0,0.12182591272696729
2524,88.5,50.0,True,FirstHalf,,Center,,,,True,,,,True,,,,,True,,,,,,,0.9467732738181398,61.61168720299745,1,0.1243350620663071
2525,90.6,49.8,False,SecondHalf,,Center,,True,True,,,,,True,,True,,,,,,,,,,0.9177261320940017,62.702870747677885,0,0.1340030803290617
2526,88.5,50.0,True,FirstHalf,,Center,,,,True,,,,True,,,,,True,,,,,,,0.9467732738181398,61.61168720299745,1,0.1243350620663071
2527,96.4,51.9,True,FirstHalf,True,Center,,True,,,,True,,True,,,,,,,,,,True,,0.8687121665350342,67.97661362556978,1,0.16725365496736683
2528,87.9,63.2,True,FirstHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,,1.060211647198712,72.43893980450018,1,0.14440732556267746
2529,89.9,43.6,False,FirstHalf,True,Center,,,,,True,True,True,,,,,,,,,,,,,0.861792411180647,57.443189326498924,0,0.124707952971358
